Wall time,Step,Value
1531049102.5451925,592,0.2474939525127411
1531049102.9039881,593,0.21131984889507294
1531049105.5154963,602,0.26209333539009094
1531049107.162558,608,0.19289584457874298
1531049107.7502203,610,0.2274629771709442
1531049109.5791762,615,0.23002877831459045
1531049110.836456,620,0.17897117137908936
1531049111.490084,622,0.19749198853969574
1531049114.765213,634,0.30876433849334717
1531049116.622151,641,0.21068264544010162
1531049116.7730668,642,0.2421705573797226
1531049117.075892,644,0.2498341053724289
1531049117.2338016,645,0.1838575005531311
1531049117.3787189,646,0.20943327248096466
1531049117.5246387,647,0.22317369282245636
1531049117.864442,649,0.20781046152114868
1531049118.5510497,652,0.252485454082489
1531049119.2556634,656,0.30259478092193604
1531049120.2960522,661,0.2421899288892746
1531049120.8767233,664,0.1862587332725525
1531049121.5793207,668,0.19258612394332886
1531049122.3758776,671,0.2725108861923218
1531049122.5687702,672,0.20565073192119598
1531049122.859588,674,0.24014386534690857
1531049123.2583613,675,0.18904447555541992
1531049124.0249228,678,0.2643595337867737
1531049124.2368038,679,0.2795943021774292
1531049125.0773218,682,0.22426389157772064
1531049125.260219,683,0.22336995601654053
1531049126.089744,688,0.2476819008588791
1531049126.2476532,689,0.24598290026187897
1531049127.630863,696,0.2536274790763855
1531049128.1325765,699,0.18690185248851776
1531049129.0670452,703,0.2952674627304077
1531049129.752653,706,0.22065621614456177
1531049130.2303782,708,0.21541018784046173
1531049130.5222113,710,0.2520848214626312
1531049131.3877163,714,0.21855449676513672
1531049131.978395,718,0.2770126461982727
1531049132.6969888,721,0.1914389431476593
1531049133.0407734,722,0.2271609753370285
1531049133.232663,723,0.19291293621063232
1531049134.4909437,730,0.21297107636928558
1531049136.3718698,736,0.20873014628887177
1531049137.0390587,738,0.21355901658535004
1531049137.477808,739,0.233424112200737
1531049139.3127618,743,0.23312637209892273
1531049141.5223486,747,0.16846536099910736
1531049142.4422755,750,0.23241524398326874
1531049142.9529846,751,0.21274115145206451
1531049143.1788554,752,0.23495884239673615
1531049143.6625793,754,0.2301686406135559
1531049144.0903356,756,0.21108588576316833
1531049146.069205,765,0.2031201720237732
1531049146.2461028,766,0.21291925013065338
1531049146.7837968,769,0.2116587609052658
1531049146.972689,770,0.27352672815322876
1531049147.3544703,771,0.16339093446731567
1531049147.7372508,773,0.19629712402820587
1531049147.940135,774,0.22909709811210632
1531049149.03851,780,0.24884898960590363
1531049149.9509864,784,0.25100991129875183
1531049150.1228888,785,0.20900778472423553
1531049150.5196621,787,0.19479900598526
1531049150.885453,789,0.22797994315624237
1531049151.6700044,792,0.2033548206090927
1531049151.8449051,793,0.21989108622074127
1531049152.0397937,794,0.21399074792861938
1531049152.2076979,795,0.20237833261489868
1531049152.754385,798,0.21612678468227386
1531049153.721849,802,0.1954992264509201
1531049155.048077,807,0.25959599018096924
1531049155.2129817,808,0.1805027425289154
1531049155.375888,809,0.29563820362091064
1531049156.592209,815,0.19085313379764557
1531049157.800506,821,0.22144898772239685
1531049158.554075,825,0.2691003680229187
1531049159.085768,828,0.20256489515304565
1531049159.9442823,832,0.26670894026756287
1531049160.8857412,836,0.17292185127735138
1531049161.3934498,838,0.1974555253982544
1531049162.42686,843,0.16786164045333862
1531049163.654755,846,0.19710522890090942
1531049181.470032,867,0.19793042540550232
1531049182.1806273,869,0.16161519289016724
1531049182.502489,870,0.1578066051006317
1531049184.3534632,874,0.2376699447631836
1531049184.7552502,876,0.1581505537033081
1531049185.991528,880,0.1952025294303894
1531049186.6401575,882,0.2256096452474594
1531049188.3242328,890,0.20038694143295288
1531049189.67546,896,0.2659331262111664
1531049190.4420242,900,0.17313311994075775
1531049192.0201213,907,0.1929384469985962
1531049192.1950202,908,0.2600192725658417
1531049192.3719184,909,0.1951281726360321
1531049192.6018045,910,0.18410567939281464
1531049193.5642624,915,0.194946750998497
1531049193.8540995,917,0.1990036815404892
1531049194.5836802,920,0.1859413981437683
1531049194.900499,921,0.17290927469730377
1531049195.254297,923,0.18062764406204224
1531049196.6664903,931,0.1523377001285553
1531049196.8124063,932,0.1592353880405426
1531049197.2801392,935,0.21067290008068085
1531049198.5803964,942,0.1678081899881363
1531049199.0551257,945,0.2022833675146103
1531049200.6012585,954,0.1890072077512741
1531049200.888095,956,0.15827330946922302
1531049201.0389924,957,0.2073216289281845
1531049201.1869073,958,0.21725857257843018
1531049201.828542,961,0.19200775027275085
1531049201.981456,962,0.15504027903079987
1531049202.5641212,966,0.24457938969135284
1531049203.469604,971,0.13630133867263794
1531049203.613523,972,0.17127947509288788
1531049204.21218,976,0.18008758127689362
1531049204.3940759,977,0.22498595714569092
1531049204.567976,978,0.2979709506034851
1531049204.727886,979,0.18502049148082733
1531049205.533427,983,0.19520582258701324
1531049205.6793425,984,0.15865254402160645
1531049206.1280854,987,0.21186168491840363
1531049206.2740028,988,0.14785747230052948
1531049207.9080846,996,0.1792159527540207
1531049208.5746896,1000,0.25073230266571045
1531049209.129371,1002,0.2737717032432556
1531049209.4252193,1004,0.1786189079284668
1531049209.5681221,1005,0.23351001739501953
1531049211.0572696,1012,0.2030327171087265
1531049211.206184,1013,0.16357436776161194
1531049211.3680913,1014,0.18482208251953125
1531049211.9377673,1017,0.150795578956604
1531049213.4668932,1025,0.18033456802368164
1531049213.7567296,1027,0.1525241732597351
1531049214.5572703,1031,0.2042894810438156
1531049214.7141967,1032,0.1732041984796524
1531049215.213895,1035,0.13363155722618103
1531049215.5447056,1037,0.13544374704360962
1531049217.339697,1044,0.21789292991161346
1531049219.6173804,1055,0.27144694328308105
1531049220.1230907,1057,0.1803203523159027
1531049221.2604418,1063,0.19138532876968384
1531049221.4083567,1064,0.20507711172103882
1531049221.6961923,1066,0.19114288687705994
1531049221.9890263,1068,0.17106086015701294
1531049223.0194368,1072,0.16917254030704498
1531049223.6071038,1076,0.17180556058883667
1531049223.9379115,1078,0.2270912379026413
1531049224.9323435,1083,0.1903008222579956
1531049225.07726,1084,0.1991703063249588
1531049225.224177,1085,0.21253438293933868
1531049227.080116,1093,0.20163209736347198
1531049227.9985933,1099,0.17980989813804626
1531049228.7631552,1103,0.20280468463897705
1531049228.9370558,1104,0.13755767047405243
1531049229.123949,1105,0.16882283985614777
1531049230.7730072,1114,0.1817418932914734
1531049231.0678413,1116,0.22211992740631104
1531049231.589542,1119,0.15627674758434296
1531049232.8798037,1125,0.1594977080821991
1531049233.0597007,1126,0.1961665004491806
1531049234.8686676,1133,0.1581239253282547
1531049235.7591588,1135,0.15165963768959045
1531049241.2173553,1155,0.15697717666625977
1531049241.4522219,1156,0.1597636342048645
1531049242.3217251,1160,0.15342247486114502
1531049243.32715,1161,0.18405623733997345
1531049243.7890036,1162,0.15925224125385284
1531049248.2354662,1180,0.17295777797698975
1531049248.9930303,1183,0.14064787328243256
1531049249.3928013,1185,0.15544995665550232
1531049252.0188563,1192,0.13202053308486938
1531049252.2487245,1193,0.16991452872753143
1531049253.4890192,1199,0.15853556990623474
1531049254.188617,1201,0.22445148229599
1531049254.950182,1206,0.19515344500541687
1531049255.2460122,1208,0.1360091269016266
1531049255.5468416,1210,0.1860683262348175
1531049256.3443854,1214,0.17799219489097595
1531049258.2672882,1224,0.12848974764347076
1531049259.8393884,1232,0.2033378630876541
1531049259.993301,1233,0.1594093292951584
1531049260.1472156,1234,0.20790012180805206
1531049260.7498689,1236,0.18053129315376282
1531049261.3595207,1239,0.16239815950393677
1531049262.6307976,1244,0.20266187191009521
1531049263.2584357,1247,0.1655036360025406
1531049264.645644,1253,0.12795938551425934
1531049264.9874482,1255,0.11472314596176147
1531049265.285278,1257,0.23989778757095337
1531049265.4721718,1258,0.11912506073713303
1531049266.4556088,1261,0.20512232184410095
1531049266.7554536,1263,0.16707411408424377
1531049267.21218,1266,0.14145757257938385
1531049268.6923318,1274,0.18780066072940826
1531049270.1255157,1281,0.16681748628616333
1531049271.046986,1287,0.17203649878501892
1531049271.799556,1291,0.19547730684280396
1531049271.9504707,1292,0.22058124840259552
1531049272.1063814,1293,0.16092261672019958
1531049272.2602935,1294,0.15097250044345856
1531049273.21175,1300,0.19726026058197021
1531049273.879368,1303,0.13980047404766083
1531049275.6183746,1310,0.17960621416568756
1531049276.164063,1312,0.16501173377037048
1531049276.615806,1315,0.16925762593746185
1531049276.7667353,1316,0.16649094223976135
1531049277.2144635,1319,0.16848459839820862
1531049278.8055558,1325,0.22944168746471405
1531049279.4162052,1327,0.16665181517601013
1531049279.8939335,1330,0.16404418647289276
1531049281.0072975,1333,0.1393599659204483
1531049281.1901932,1334,0.16980955004692078
1531049281.5279994,1336,0.18409642577171326
1531049281.8168352,1337,0.16044355928897858
1531049283.1470747,1343,0.18041394650936127
1531049285.79956,1355,0.13678625226020813
1531049288.0422783,1366,0.20802226662635803
1531049288.7728603,1370,0.15266726911067963
1531049290.9497218,1379,0.148685485124588
1531049291.9611442,1384,0.18449945747852325
1531049292.1170552,1385,0.15663374960422516
1531049292.5917852,1388,0.2508426904678345
1531049292.7587047,1389,0.15512467920780182
1531049293.2773924,1391,0.20267702639102936
1531049293.4333026,1392,0.1430334746837616
1531049293.934019,1395,0.13557268679141998
1531049297.18516,1412,0.14017896354198456
1531049297.3390715,1413,0.13603320717811584
1531049297.4869869,1414,0.14222575724124908
1531049298.2455542,1419,0.15091659128665924
1531049298.8751945,1422,0.157060444355011
1531049299.475852,1426,0.1701716035604477
1531049299.6507528,1427,0.15812338888645172
1531049299.838647,1428,0.17331285774707794
1531049300.6311922,1432,0.12394741922616959
1531049300.8390727,1433,0.2020159214735031
1531049301.3068056,1436,0.15469206869602203
1531049301.8904722,1440,0.1595107614994049
1531049302.360205,1442,0.15857329964637756
1531049304.965716,1456,0.16170601546764374
1531049307.416044,1465,0.15295983850955963
1531049307.585947,1466,0.1665945053100586
1531049311.503709,1477,0.13673363626003265
1531049312.8809378,1485,0.13886238634586334
1531049313.0328524,1486,0.1549796313047409
1531049313.5505397,1489,0.2379317730665207
1531049314.3091073,1491,0.18342700600624084
1531049314.5159883,1492,0.16249793767929077
1531049316.0141344,1500,0.12795701622962952
1531049316.3509426,1501,0.12762904167175293
1531049316.5238414,1502,0.13606221973896027
1531049317.1374907,1506,0.13182812929153442
1531049317.443316,1508,0.17312505841255188
1531049317.766133,1510,0.15328530967235565
1531049319.188321,1518,0.12644459307193756
1531049320.159783,1523,0.16242335736751556
1531049320.3136764,1524,0.1751956343650818
1531049320.8253841,1527,0.210733562707901
1531049322.082666,1534,0.12784290313720703
1531049324.1304986,1546,0.14080284535884857
1531049325.10394,1551,0.13583600521087646
1531049325.257852,1552,0.13619782030582428
1531049325.6026597,1554,0.15742085874080658
1531049325.7805548,1555,0.13104426860809326
1531049327.0498283,1561,0.1507282853126526
1531049328.4690177,1568,0.1790095716714859
1531049328.677899,1569,0.14333054423332214
1531049330.3219585,1578,0.1427316963672638
1531049331.6731875,1582,0.1457042694091797
1531049332.0079987,1584,0.13988588750362396
1531049332.6806118,1588,0.12171515822410583
1531049334.602514,1597,0.16806720197200775
1531049336.2096004,1604,0.14344057440757751
1531049336.3625085,1605,0.14537401497364044
1531049337.2150228,1610,0.1311032921075821
1531049339.2508593,1618,0.13403962552547455
1531049339.5936635,1620,0.1341405212879181
1531049341.867364,1627,0.1856015920639038
1531049342.0942345,1628,0.18371011316776276
1531049343.1636229,1632,0.1546323597431183
1531049343.947176,1637,0.14409106969833374
1531049344.41391,1640,0.15880471467971802
1531049344.9216194,1642,0.1215188130736351
1531049345.4743073,1645,0.1406165510416031
1531049345.9450371,1648,0.18803563714027405
1531049347.016422,1652,0.13243845105171204
1531049348.300691,1660,0.12113986909389496
1531049349.6709068,1668,0.1471853405237198
1531049349.990723,1670,0.15832003951072693
1531049350.5174227,1672,0.14262381196022034
1531049350.9531739,1675,0.16678181290626526
1531049351.0960946,1676,0.1589207798242569
1531049352.1025178,1682,0.14405575394630432
1531049352.241439,1683,0.14981967210769653
1531049353.5247042,1691,0.11790654063224792
1531049353.9394684,1694,0.12748783826828003
1531049354.0823863,1695,0.1349560022354126
1531049354.2223063,1696,0.16164913773536682
1531049354.366224,1697,0.1347799152135849
1531049354.641067,1699,0.14353042840957642
1531049355.2137399,1702,0.13439708948135376
1531049356.1871839,1709,0.1349811553955078
1531049356.3241262,1710,0.1193167120218277
1531049357.4874406,1717,0.10953239351511002
1531049357.6253817,1718,0.13853707909584045
1531049357.763283,1719,0.10623496025800705
1531049359.532275,1728,0.13081854581832886
1531049360.409775,1732,0.12131660431623459
1531049360.7046027,1734,0.16275452077388763
1531049360.862513,1735,0.1570993959903717
1531049361.1653402,1737,0.16626133024692535
1531049362.0698242,1742,0.12759362161159515
1531049362.239727,1743,0.14159318804740906
1531049362.6914682,1745,0.10660362988710403
1531049362.8354053,1746,0.1182124987244606
1531049362.9803033,1747,0.1177021861076355
1531049363.8677962,1752,0.12343087047338486
1531049366.192469,1766,0.13795717060565948
1531049367.8555176,1775,0.09314629435539246
1531049368.9149132,1781,0.09580287337303162
1531049369.9143424,1788,0.1340707540512085
1531049370.0572605,1789,0.12284397333860397
1531049371.8342462,1798,0.18103140592575073
1531049373.0705411,1805,0.1288217306137085
1531049374.3558083,1813,0.11519382148981094
1531049374.5007236,1814,0.1379927694797516
1531049374.946469,1817,0.12154188007116318
1531049376.2107449,1824,0.13428200781345367
1531049376.6066587,1826,0.14812913537025452
1531049377.2352996,1830,0.11638088524341583
1531049378.858373,1840,0.13602252304553986
1531049379.1671953,1841,0.12771135568618774
1531049379.588955,1844,0.216216042637825
1531049380.3425252,1849,0.19193145632743835
1531049381.0801039,1853,0.0935986265540123
1531049383.686266,1866,0.17936617136001587
1531049384.0580676,1868,0.13336500525474548
1531049384.2119784,1869,0.13721591234207153
1531049385.4362798,1875,0.17503395676612854
1531049385.639171,1876,0.11175896972417831
1531049385.8350563,1877,0.12157207727432251
1531049386.1448793,1879,0.1409756988286972
1531049386.6695797,1881,0.14728857576847076
1531049389.2980788,1893,0.13787047564983368
1531049391.685715,1902,0.15384215116500854
1531049392.6062372,1906,0.10759247839450836
1531049393.6071918,1911,0.14621375501155853
1531049394.4617035,1917,0.1236158162355423
1531049395.4741259,1923,0.15176361799240112
1531049395.6200476,1924,0.1403021216392517
1531049396.4745536,1930,0.11202836781740189
1531049397.226125,1934,0.11867372691631317
1531049397.5299509,1936,0.15597639977931976
1531049397.81279,1938,0.11600411683320999
1531049398.8792014,1944,0.1559138149023056
1531049399.2969415,1947,0.12551335990428925
1531049399.5698054,1949,0.1777995228767395
1531049400.1494544,1952,0.1281467080116272
1531049400.5642195,1955,0.14300471544265747
1531049400.9859972,1958,0.16791044175624847
1531049401.2598207,1960,0.1209002286195755
1531049402.6040523,1967,0.09057644754648209
1531049403.0258112,1969,0.11438142508268356
1531049405.079638,1981,0.0922565832734108
1531049405.2175593,1982,0.1549397110939026
1531049405.4004548,1983,0.1267244815826416
1531049408.1403658,1997,0.11762948334217072
1531049409.2007802,2001,0.11132784187793732
1531049409.8044155,2005,0.1276763379573822
1531049410.3700929,2009,0.11807515472173691
1531049410.5050163,2010,0.18302761018276215
1531049411.0776875,2013,0.10749112814664841
1531049411.350532,2015,0.15072497725486755
1531049411.627374,2017,0.14504285156726837
1531049412.8796587,2025,0.12296144664287567
1531049413.1934786,2027,0.13787437975406647
1531049413.6052434,2030,0.12878824770450592
1531049414.1939085,2033,0.12099934369325638
1531049414.6226635,2036,0.10460194945335388
1531049414.9075003,2038,0.13882800936698914
1531049415.5641258,2041,0.15832079946994781
1531049416.0268602,2044,0.10887690633535385
1531049416.2057586,2045,0.14398528635501862
1531049418.729317,2060,0.07791876047849655
1531049419.8986492,2067,0.12241671234369278
1531049421.1179538,2072,0.13551034033298492
1531049421.28486,2073,0.12924353778362274
1531049421.437771,2074,0.09398434311151505
1531049421.7256055,2076,0.12171312421560287
1531049421.8665268,2077,0.1671598106622696
1531049422.1473663,2079,0.1258421391248703
1531049422.7390258,2081,0.1035846695303917
1531049423.3856566,2085,0.17974971234798431
1531049423.9473362,2089,0.16085729002952576
1531049424.8228362,2094,0.1642358899116516
1531049425.1076727,2096,0.1052098274230957
1531049426.547435,2103,0.11446867883205414
1531049426.8482633,2105,0.10688924044370651
1531049427.0251627,2106,0.144928440451622
1531049427.8007197,2109,0.11984558403491974
1531049428.6252482,2111,0.10526105016469955
1531049429.4107995,2115,0.16850949823856354
1531049430.19436,2118,0.14483363926410675
1531049430.8489861,2120,0.10777510702610016
1531049431.371687,2122,0.13458430767059326
1531049431.5386121,2123,0.1112527847290039
1531049433.2266273,2133,0.1360858976840973
1531049433.441506,2134,0.12533147633075714
1531049434.1980743,2138,0.11571917682886124
1531049434.7777438,2141,0.10752050578594208
1531049435.1935043,2144,0.11012274026870728
1531049435.3304262,2145,0.1380109339952469
1531049435.763179,2148,0.11992692947387695
1531049435.9060967,2149,0.09393113106489182
1531049436.344846,2151,0.1330234259366989
1531049438.0858521,2156,0.08957947045564651
1531049438.227771,2157,0.14555874466896057
1531049439.4021,2164,0.1096334233880043
1531049439.543019,2165,0.16503040492534637
1531049440.1176934,2169,0.0974913090467453
1531049440.552443,2171,0.11211789399385452
1531049440.8272855,2173,0.10841785371303558
1531049441.4159696,2177,0.10910399258136749
1531049442.9930482,2187,0.12935514748096466
1531049443.2748878,2189,0.11565269529819489
1531049443.701646,2191,0.13982021808624268
1531049443.8385658,2192,0.11282151192426682
1531049444.4042428,2196,0.11448249220848083
1531049444.8140087,2199,0.11282124370336533
1531049446.1442482,2207,0.12348106503486633
1531049446.8708332,2211,0.10853991657495499
1531049447.302587,2214,0.11332414299249649
1531049449.044592,2225,0.11480574309825897
1531049449.6062713,2229,0.1015329360961914
1531049450.0450199,2231,0.12118127197027206
1531049450.4737756,2234,0.15329492092132568
1531049450.7536151,2236,0.1281401664018631
1531049450.8955348,2237,0.10965276509523392
1531049451.178373,2239,0.09981448203325272
1531049451.6141248,2241,0.10574941337108612
1531049451.754045,2242,0.17026712000370026
1531049452.0388808,2244,0.09332361817359924
1531049452.3177216,2246,0.12940920889377594
1531049452.4676514,2247,0.10462906211614609
1531049453.193222,2251,0.18245220184326172
1531049453.3311427,2252,0.1174839660525322
1531049453.606987,2254,0.10223785042762756
1531049454.0247471,2257,0.11381173878908157
1531049454.8752606,2262,0.08917556703090668
1531049456.7132113,2274,0.12546277046203613
1531049457.272891,2278,0.10561343282461166
1531049457.851581,2281,0.12864269316196442
1531049459.488626,2291,0.1105160340666771
1531049460.3481357,2297,0.10900167375802994
1531049460.4920528,2298,0.11918312311172485
1531049460.7718923,2300,0.08741290867328644
1531049461.3415668,2303,0.12301091849803925
1531049461.7603276,2306,0.11089365184307098
1531049461.898249,2307,0.1122775673866272
1531049462.0391684,2308,0.0993359386920929
1531049463.6032753,2318,0.10671502351760864
1531049463.7441943,2319,0.13402195274829865
1531049463.8861132,2320,0.14055338501930237
1531049464.5207512,2322,0.1125422865152359
1531049466.5196095,2334,0.11638688296079636
1531049466.660529,2335,0.11944552510976791
1531049466.8034475,2336,0.13280855119228363
1531049466.949364,2337,0.12868689000606537
1531049468.2985926,2345,0.1170346662402153
1531049469.9306636,2354,0.11016754060983658
1531049470.7182105,2359,0.101974718272686
1531049472.031464,2367,0.13627497851848602
1531049472.1793783,2368,0.12099544703960419
1531049472.761044,2371,0.12955011427402496
1531049474.4960556,2382,0.09110751003026962
1531049474.990771,2385,0.12207850813865662
1531049475.4794912,2388,0.1199965700507164
1531049475.6573908,2389,0.09297559410333633
1531049475.8172977,2390,0.10030634701251984
1531049476.2950246,2392,0.12727776169776917
1531049477.533318,2400,0.11302594095468521
1531049477.9850593,2402,0.1599326729774475
1531049478.2738943,2404,0.10923822224140167
1531049478.5587327,2406,0.10826264321804047
1531049480.1548402,2416,0.12184739112854004
1531049481.4380867,2424,0.11662646383047104
1531049481.5770092,2425,0.1064324602484703
1531049482.2905998,2430,0.09594524651765823
1531049483.2940266,2436,0.07790550589561462
1531049484.549312,2444,0.08792480826377869
1531049485.4038239,2450,0.10265412926673889
1531049485.711646,2451,0.1197354793548584
1531049485.854564,2452,0.10087572038173676
1531049486.0034802,2453,0.11980196833610535
1531049486.2963116,2455,0.13089968264102936
1531049487.0039086,2460,0.1332712024450302
1531049489.9991963,2479,0.11726006865501404
1531049490.4409444,2481,0.10669385641813278
1531049490.9976273,2485,0.12944650650024414
1531049491.1375666,2486,0.10477909445762634
1531049492.6856616,2496,0.09604372084140778
1531049492.9645023,2498,0.11046777665615082
1531049493.5272021,2501,0.08272120356559753
1531049493.6651053,2502,0.15440265834331512
1531049493.802044,2503,0.11366942524909973
1531049495.5040524,2513,0.10731571167707443
1531049495.7299232,2514,0.11533216387033463
1531049496.2576213,2517,0.10039856284856796
1531049496.5334637,2519,0.16915881633758545
1531049497.236063,2523,0.08515003323554993
1531049497.515905,2525,0.08077995479106903
1531049497.9256785,2528,0.09928274899721146
1531049498.206508,2530,0.1613491177558899
1531049498.6412601,2532,0.07657364755868912
1531049498.9151032,2534,0.08094324171543121
1531049500.3163033,2543,0.07948579639196396
1531049500.8659887,2547,0.10328550636768341
1531049501.5885773,2551,0.08835508674383163
1531049501.864419,2553,0.1323758214712143
1531049502.2801821,2556,0.13319168984889984
1531049502.6929457,2559,0.11182254552841187
1531049503.666389,2565,0.09979230910539627
1531049503.80431,2566,0.09173764288425446
1531049504.3579957,2570,0.07456204295158386
1531049504.9196749,2573,0.07916008681058884
1531049505.332438,2576,0.10617527365684509
1531049505.6062827,2578,0.12401630729436874
1531049506.512763,2583,0.09669607877731323
1531049507.066448,2587,0.19156545400619507
1531049507.4772115,2590,0.14590029418468475
1531049507.7660482,2591,0.10602699965238571
1531049507.9029696,2592,0.11680608987808228
1531049508.043889,2593,0.08823928236961365
1531049508.458654,2596,0.11235583573579788
1531049509.017352,2600,0.10326635092496872
1531049509.9897838,2606,0.11495676636695862
1531049510.1276987,2607,0.10384716838598251
1531049510.5364664,2610,0.14623931050300598
1531049511.8027418,2618,0.08134334534406662
1531049512.6422634,2623,0.11389098316431046
1531049513.0540264,2626,0.11603327095508575
1531049513.461794,2629,0.0923883318901062
1531049513.5977156,2630,0.07985258847475052
1531049514.0254714,2632,0.12085578590631485
1531049514.4412346,2635,0.10921250283718109
1531049514.5801544,2636,0.09687640517950058
1531049514.8539987,2638,0.1228378415107727
1531049515.8294408,2644,0.15509241819381714
1531049516.2581959,2647,0.0995485708117485
1531049516.675959,2650,0.08999939262866974
1531049516.9677906,2651,0.08045836538076401
1531049517.516477,2655,0.10157574713230133
1531049518.5348978,2661,0.08929773420095444
1531049520.5237591,2674,0.09424790740013123
1531049521.0794418,2678,0.10764162987470627
1531049521.3722758,2680,0.0833950936794281
1531049522.2137945,2685,0.10970388352870941
1531049522.8974047,2690,0.11959797143936157
1531049524.2906287,2699,0.11096284538507462
1531049524.995205,2703,0.07639539986848831
1531049525.5428922,2707,0.08375289291143417
1531049525.9486604,2710,0.09282797574996948
1531049528.6801057,2725,0.10372679680585861
1531049530.2142248,2735,0.08176333457231522
1531049530.3511455,2736,0.11386203020811081
